step,waiting,running,done,machines,available,status,timestamp
1757,513,9,5,23,5,1,1425583652
1758,514,13,1,23,1,1,1425583622
1759,514,13,1,23,1,1,1425583592
1760,515,14,0,23,0,1,1425583562
1761,520,12,2,23,2,1,1425583532
1762,522,12,0,23,3,1,1425583502
1763,526,8,6,23,6,1,1425583472
1764,527,15,0,23,0,1,1425583442
1765,531,12,3,23,2,1,1425583412
1766,533,14,0,23,3,1,1425583382
1767,538,14,1,23,1,1,1425583350
1768,539,15,0,23,0,1,1425583320
1769,539,15,0,23,0,1,1425583291
1770,540,15,0,23,0,1,1425583262
1771,540,15,0,23,0,1,1425583233
1772,550,10,6,23,6,1,1425583202
1773,550,12,4,23,4,1,1425583172
1774,550,15,1,23,1,1,1425583142
1775,553,16,0,23,0,1,1425583112
1776,554,16,0,23,0,1,1425583082
1777,557,15,1,23,1,1,1425583052
1778,559,14,2,23,2,1,1425583023
1779,559,16,0,23,0,1,1425582993
1780,559,16,0,23,0,1,1425582963
1781,105,16,0,23,0,1,1425582932
1782,0,6,0,23,10,1,1425582902
1783,0,6,0,23,10,1,1425582872
1784,0,7,0,23,9,1,1425582842
1785,0,7,0,23,9,1,1425582812
1786,0,7,0,23,9,1,1425582782
1787,0,7,0,23,9,1,1425582752
1788,0,7,0,23,9,1,1425582722
1789,0,7,0,23,9,1,1425582691
1790,0,7,0,23,9,1,1425582661
1791,0,7,0,23,9,1,1425582632
1792,0,7,0,23,9,1,1425582601
1793,0,7,0,23,9,1,1425582572
1794,0,8,0,23,8,1,1425582542
1795,0,9,0,23,7,1,1425582512
1796,0,9,0,23,7,1,1425582482
1797,0,10,0,23,6,1,1425582452
1798,0,10,0,23,6,1,1425582422
1799,0,11,0,23,5,1,1425582392
1800,0,11,0,23,5,1,1425582362
1801,0,12,0,23,4,1,1425582331
1802,0,12,0,23,4,1,1425582301
1803,0,13,0,23,3,1,1425582271
1804,0,13,0,23,3,1,1425582241
1805,0,13,0,23,3,1,1425582212
1806,0,13,0,23,3,1,1425582182
1807,0,13,0,23,3,1,1425582152
1808,0,13,1,23,3,1,1425582122
1809,0,14,0,23,2,1,1425582092
1810,0,14,1,23,2,1,1425582062
1811,0,15,0,23,1,1,1425582031
1812,0,15,0,23,1,1,1425582001
1813,0,15,0,23,1,1,1425581972
1814,0,15,0,23,1,1,1425581942
1815,0,15,0,23,1,1,1425581912
1816,0,15,0,23,1,1,1425581882
1817,0,15,0,23,1,1,1425581852
1818,0,15,0,23,1,1,1425581822
1819,0,15,0,23,1,1,1425581791
1820,0,15,0,23,1,1,1425581761
1821,0,15,0,23,1,1,1425581731
1822,0,15,0,23,1,1,1425581701
1823,4,16,0,23,0,1,1425581672
1824,9,16,0,23,0,1,1425581641
1825,13,12,4,23,4,1,1425581611
1826,16,14,2,23,2,1,1425581581
1827,17,14,0,23,2,1,1425581552
1828,18,15,1,23,1,1,1425581522
1829,19,16,0,23,0,1,1425581492
1830,20,16,0,23,0,1,1425581462
1831,20,16,0,23,0,1,1425581432
1832,21,15,1,23,1,1,1425581402
1833,23,15,1,23,1,1,1425581372
1834,23,16,0,23,0,1,1425581342
1835,23,16,0,23,0,1,1425581312
1836,23,16,0,23,0,1,1425581282
1837,24,16,0,23,0,1,1425581252
1838,24,16,0,23,0,1,1425581222
1839,24,16,0,23,0,1,1425581192
1840,24,16,0,23,0,1,1425581162
1841,24,16,0,23,0,1,1425581131
1842,24,16,0,23,0,1,1425581101
1843,24,16,0,23,0,1,1425581072
1844,24,16,0,23,0,1,1425581042
1845,24,16,0,23,0,1,1425581011
1846,25,15,0,23,1,1,1425580981
1847,25,16,0,23,0,1,1425580952
1848,25,16,0,23,0,1,1425580922
1849,25,16,0,23,0,1,1425580892
1850,25,16,0,23,0,1,1425580862
1851,25,16,0,23,0,1,1425580833
1852,26,16,0,23,0,1,1425580803
1853,26,16,0,23,0,1,1425580771
1854,26,16,0,23,0,1,1425580741
1855,26,16,0,23,0,1,1425580712
1856,26,16,0,23,0,1,1425580682
1857,26,16,0,23,0,1,1425580651
1858,26,16,0,23,0,1,1425580622
1859,26,16,0,23,0,1,1425580591
1860,26,16,0,23,0,1,1425580561
1861,26,16,0,23,0,1,1425580532
1862,26,16,0,23,0,1,1425580502
1863,26,16,0,23,0,1,1425580472
1864,26,16,0,23,0,1,1425580442
1865,28,14,2,23,2,1,1425580411
1866,28,16,0,23,0,1,1425580381
1867,28,16,0,23,0,1,1425580352
1868,28,16,0,23,0,1,1425580322
1869,28,16,0,23,0,1,1425580291
1870,28,16,0,23,0,1,1425580261
1871,28,16,0,23,0,1,1425580231
1872,28,16,0,23,0,1,1425580201
1873,28,16,0,23,0,1,1425580172
1874,29,16,0,23,0,1,1425580142
1875,30,15,1,23,1,1,1425580112
1876,30,16,0,23,0,1,1425580082
1877,30,16,0,23,0,1,1425580052
1878,30,16,0,23,0,1,1425580022
1879,30,16,0,23,0,1,1425579992
1880,31,15,1,23,1,1,1425579962
1881,31,16,0,23,0,1,1425579932
1882,31,16,0,23,0,1,1425579902
1883,32,16,0,23,0,1,1425579872
1884,34,16,0,23,0,1,1425579842
1885,34,16,0,23,0,1,1425579812
1886,34,16,0,23,0,1,1425579782
1887,34,16,0,23,0,1,1425579752
1888,36,15,1,23,1,1,1425579722
1889,37,15,1,23,1,1,1425579691
1890,37,16,0,23,0,1,1425579661
1891,37,16,0,23,0,1,1425579632
1892,37,16,0,23,0,1,1425579602
1893,38,16,0,23,0,1,1425579571
1894,39,15,1,23,1,1,1425579541
1895,39,16,0,23,0,1,1425579512
1896,39,16,0,23,0,1,1425579482
1897,40,16,0,23,0,1,1425579452
1898,41,15,1,23,1,1,1425579422
1899,41,15,0,23,1,1,1425579392
1900,43,16,0,23,0,1,1425579362
1901,43,16,0,23,0,1,1425579332
1902,44,16,0,23,0,1,1425579302
1903,44,16,0,23,0,1,1425579272
1904,44,16,0,23,0,1,1425579242
1905,45,16,0,23,0,1,1425579211
1906,46,16,0,23,0,1,1425579181
1907,46,16,0,23,0,1,1425579152
1908,48,15,1,23,1,1,1425579122
1909,49,15,1,23,1,1,1425579092
1910,49,16,0,23,0,1,1425579062
1911,50,16,0,23,0,1,1425579031
1912,51,15,1,23,1,1,1425579001
1913,53,14,2,23,2,1,1425578972
1914,53,16,0,23,0,1,1425578942
1915,54,14,0,23,2,1,1425578911
1916,55,15,1,23,1,1,1425578881
1917,55,16,0,23,0,1,1425578852
1918,56,16,0,23,0,1,1425578821
1919,56,16,0,23,0,1,1425578792
1920,0,14,2,23,2,1,1425578762
1921,0,16,1,23,1,1,1425578732
1922,1,16,1,23,1,1,1425578702
1923,1,17,0,23,0,1,1425578672
1924,2,16,1,23,1,1,1425578642
1925,2,17,0,23,0,1,1425578612
1926,3,16,1,23,1,1,1425578582
1927,4,16,1,23,1,1,1425578552
1928,4,17,0,23,0,1,1425578522
1929,4,17,0,23,0,1,1425578492
1930,5,15,0,23,2,1,1425578462
1931,6,17,0,23,0,1,1425578432
1932,6,17,0,23,0,1,1425578402
1933,6,17,0,23,0,1,1425578371
1934,6,17,0,23,0,1,1425578342
1935,6,17,0,23,0,1,1425578312
1936,6,17,0,23,0,1,1425578282
1937,6,17,0,23,0,1,1425578252
1938,6,17,0,23,0,1,1425578222
1939,7,16,1,23,1,1,1425578192
1940,8,17,0,23,0,1,1425578161
1941,10,15,2,23,2,1,1425578132
1942,12,15,2,23,2,1,1425578102
1943,13,16,1,23,1,1,1425578072
1944,13,17,0,23,0,1,1425578042
1945,13,17,0,23,0,1,1425578012
1946,13,17,0,23,0,1,1425577982
1947,13,17,0,23,0,1,1425577951
1948,14,17,0,23,0,1,1425577921
1949,14,17,0,23,0,1,1425577891
1950,14,17,0,23,0,1,1425577861
1951,14,17,0,23,0,1,1425577832
1952,14,17,0,23,0,1,1425577802
1953,14,17,0,23,0,1,1425577771
1954,15,17,0,23,0,1,1425577741
1955,15,17,0,23,0,1,1425577712
1956,15,17,0,23,0,1,1425577682
1957,15,17,0,23,0,1,1425577652
1958,16,16,1,23,1,1,1425577622
1959,19,14,3,23,2,1,1425577592
1960,19,16,1,23,1,1,1425577562
1961,19,17,0,23,0,1,1425577532
1962,19,17,0,23,0,1,1425577502
1963,20,17,0,23,0,1,1425577472
1964,22,15,2,23,2,1,1425577442
1965,24,15,2,23,2,1,1425577411
1966,24,17,0,23,0,1,1425577381
1967,26,15,2,23,2,1,1425577352
1968,26,17,0,23,0,1,1425577322
1969,27,16,1,23,1,1,1425577292
1970,27,17,0,23,0,1,1425577262
1971,27,17,0,23,0,1,1425577232
1972,28,16,1,23,1,1,1425577202
1973,28,17,0,23,0,1,1425577172
1974,28,17,0,23,0,1,1425577142
1975,28,17,0,23,0,1,1425577112
1976,28,17,0,23,0,1,1425577082
1977,28,17,0,23,0,1,1425577052
1978,28,17,0,23,0,1,1425577022
1979,28,17,0,23,0,1,1425576992
1980,28,17,0,23,0,1,1425576962
1981,28,17,0,23,0,1,1425576931
1982,28,17,0,23,0,1,1425576901
1983,28,17,0,23,0,1,1425576871
1984,28,17,0,23,0,1,1425576841
1985,28,17,0,23,0,1,1425576812
1986,29,16,1,23,1,1,1425576782
1987,29,17,0,23,0,1,1425576752
1988,29,17,0,23,0,1,1425576722
1989,29,17,0,23,0,1,1425576692
1990,29,17,0,23,0,1,1425576662
1991,29,17,0,23,0,1,1425576632
1992,29,17,0,23,0,1,1425576602
1993,29,17,0,23,0,1,1425576572
1994,29,17,0,23,0,1,1425576542
1995,29,17,0,23,0,1,1425576512
1996,30,17,0,23,0,1,1425576482
1997,71,17,0,23,0,1,1425576452
1998,72,16,0,23,0,1,1425576422
1999,72,16,0,23,0,1,1425576391
2000,72,16,0,23,0,1,1425576362
2001,72,16,0,23,0,1,1425576332
2002,72,16,0,23,0,1,1425576302
2003,72,16,0,23,0,1,1425576271
2004,72,16,0,23,0,1,1425576242
2005,72,16,0,23,0,1,1425576211
2006,72,16,0,23,0,1,1425576181
2007,72,16,0,23,0,1,1425576152
2008,72,16,0,23,0,1,1425576122
2009,72,16,0,23,0,1,1425576092
2010,72,16,0,23,0,1,1425576062
2011,72,16,0,23,0,1,1425576032
2012,72,16,0,23,0,1,1425576002
2013,72,16,0,23,0,1,1425575972
2014,72,16,0,23,0,1,1425575942
2015,72,16,0,23,0,1,1425575911
2016,72,16,0,23,0,1,1425575882
2017,73,15,0,23,1,1,1425575852
2018,73,15,0,23,0,1,1425575822
2019,12,15,0,23,0,1,1425575792
2020,12,15,0,23,0,1,1425575762
2021,12,15,0,23,0,1,1425575732
2022,16,10,0,23,5,1,1425575702
2023,0,0,0,23,15,1,1425575672
2024,0,0,0,23,15,1,1425575642
2025,0,0,0,23,15,1,1425575612
2026,0,0,0,23,15,1,1425575583
2027,0,0,0,23,15,1,1425575552
2028,0,0,0,23,15,1,1425575522
2029,0,0,0,23,15,1,1425575492
2030,0,0,0,23,15,1,1425575462
2031,0,0,0,23,15,1,1425575432
2032,0,0,0,23,15,1,1425575402
2033,0,0,0,23,15,1,1425575372
2034,0,0,0,23,15,1,1425575342
2035,0,0,0,23,15,1,1425575311
2036,0,0,0,23,15,1,1425575281
2037,0,0,0,23,15,1,1425575252
2038,0,0,0,23,15,1,1425575222
2039,0,0,0,23,15,1,1425575192
2040,0,0,0,23,15,1,1425575162
2041,0,0,0,23,15,1,1425575131
2042,0,0,0,23,15,1,1425575101
2043,0,0,0,23,15,1,1425575072
2044,0,1,0,23,15,1,1425575042
2045,0,1,0,23,15,1,1425575012
2046,0,1,1,23,15,1,1425574982
2047,0,2,1,23,14,1,1425574952
2048,0,3,2,23,13,1,1425574921
2049,0,5,0,23,11,1,1425574891
2050,0,5,0,23,11,1,1425574862
2051,0,5,0,23,11,1,1425574832
2052,0,5,0,23,11,1,1425574802
2053,0,5,1,23,11,1,1425574772
2054,0,6,0,23,10,1,1425574742
2055,0,6,1,23,10,1,1425574712
2056,0,9,1,23,7,1,1425574682
2057,0,10,0,23,6,1,1425574652
2058,0,10,0,23,6,1,1425574622
2059,0,10,0,23,6,1,1425574592
2060,0,10,0,23,6,1,1425574562
2061,0,10,1,23,6,1,1425574531
2062,0,11,0,23,5,1,1425574501
2063,0,11,0,23,5,1,1425574471
2064,0,11,0,23,5,1,1425574442
2065,0,13,0,23,3,1,1425574412
2066,0,14,0,23,2,1,1425574381
2067,0,14,0,23,2,1,1425574351
2068,0,14,0,23,2,1,1425574321
2069,0,16,0,23,0,1,1425574291
2070,3,15,1,23,1,1,1425574261
2071,5,15,1,23,1,1,1425574231
2072,7,14,2,23,2,1,1425574201
2073,9,14,2,23,2,1,1425574172
2074,9,15,0,23,1,1,1425574141
2075,11,16,0,23,0,1,1425574112
2076,11,16,0,23,0,1,1425574082
2077,11,16,0,23,0,1,1425574051
2078,11,16,0,23,0,1,1425574021
2079,11,16,0,23,0,1,1425573992
2080,11,16,0,23,0,1,1425573962
2081,11,16,0,23,0,1,1425573932
2082,11,16,0,23,0,1,1425573902
2083,11,16,0,23,0,1,1425573872
2084,11,16,0,23,0,1,1425573842
2085,12,15,1,23,1,1,1425573812
2086,12,16,0,23,0,1,1425573782
2087,16,14,2,23,2,1,1425573752
2088,19,13,3,23,3,1,1425573722
2089,21,14,2,23,2,1,1425573691
2090,25,12,4,23,4,1,1425573661
2091,25,16,0,23,0,1,1425573632
2092,27,16,0,23,0,1,1425573602
2093,29,16,0,23,0,1,1425573572
2094,31,15,1,23,1,1,1425573542
2095,33,14,2,23,2,1,1425573512
2096,34,15,1,23,1,1,1425573482
2097,36,15,1,23,1,1,1425573451
2098,42,10,7,23,6,1,1425573421
2099,43,16,0,23,0,1,1425573392
2100,44,15,1,23,1,1,1425573362
2101,45,15,1,23,1,1,1425573332
2102,45,16,0,23,0,1,1425573302
2103,46,16,0,23,0,1,1425573272
2104,49,15,1,23,1,1,1425573242
2105,50,16,0,23,0,1,1425573212
2106,51,16,0,23,0,1,1425573182
2107,54,15,1,23,1,1,1425573152
2108,55,16,0,23,0,1,1425573122
2109,57,14,2,23,2,1,1425573092
2110,58,16,0,23,0,1,1425573062
2111,61,15,1,23,1,1,1425573032
2112,63,14,2,23,2,1,1425573002
2113,64,14,0,23,2,1,1425572972
2114,65,16,0,23,0,1,1425572942
2115,65,16,0,23,0,1,1425572911
2116,68,15,1,23,1,1,1425572881
2117,70,16,0,23,0,1,1425572851
2118,73,16,0,23,0,1,1425572821
2119,74,15,1,23,0,1,1425572792
2120,75,16,0,23,0,1,1425572762
2121,77,15,1,23,1,1,1425572732
2122,80,14,2,23,2,1,1425572702
2123,82,15,1,23,1,1,1425572672
2124,83,15,1,23,1,1,1425572641
2125,83,15,0,23,1,1,1425572612
2126,84,17,0,23,0,1,1425572582
2127,86,17,0,23,0,1,1425572552
2128,89,15,2,23,2,1,1425572522
2129,91,15,2,23,2,1,1425572492
2130,92,16,1,23,1,1,1425572462
2131,94,17,0,23,0,1,1425572431
2132,96,15,2,23,2,1,1425572401
2133,98,15,2,23,2,1,1425572372
2134,98,16,0,23,1,1,1425572342
2135,99,17,0,23,0,1,1425572312
2136,99,17,0,23,0,1,1425572282
2137,103,17,0,23,0,1,1425572252
2138,106,15,2,23,2,1,1425572222
2139,107,17,0,23,0,1,1425572191
2140,109,17,0,23,0,1,1425572161
2141,109,17,0,23,0,1,1425572132
2142,111,15,2,23,2,1,1425572102
2143,111,16,1,23,1,1,1425572072
2144,115,16,1,23,1,1,1425572042
2145,118,16,1,23,1,1,1425572011
2146,118,17,0,23,0,1,1425571981
2147,119,16,1,23,1,1,1425571952
2148,119,17,0,23,0,1,1425571922
2149,121,16,1,23,1,1,1425571891
2150,123,15,2,23,2,1,1425571861
2151,126,15,2,23,2,1,1425571832
2152,127,16,1,23,1,1,1425571802
2153,129,15,2,23,2,1,1425571772
2154,130,16,0,23,2,1,1425571742
2155,133,17,0,23,0,1,1425571711
2156,135,17,0,23,0,1,1425571681
2157,135,17,0,23,0,1,1425571652
2158,135,17,0,23,0,1,1425571622
2159,139,15,2,23,2,1,1425571591
2160,140,17,0,23,0,1,1425571561
2161,142,15,2,23,2,1,1425571532
2162,145,14,3,23,3,1,1425571502
2163,145,17,0,23,0,1,1425571472
2164,145,17,0,23,0,1,1425571441
2165,148,14,0,23,4,1,1425571412
2166,150,17,0,23,0,1,1425571382
2167,153,16,1,23,1,1,1425571352
2168,153,17,0,23,0,1,1425571322
2169,154,16,1,23,1,1,1425571292
2170,156,15,2,23,2,1,1425571262
2171,158,15,2,23,2,1,1425571232
2172,161,14,3,23,3,1,1425571202
2173,161,17,0,23,0,1,1425571172
2174,164,16,1,23,1,1,1425571142
2175,164,17,0,23,0,1,1425571112
2176,168,13,0,23,4,1,1425571082
2177,168,17,0,23,0,1,1425571052
2178,169,17,0,23,0,1,1425571022
2179,170,17,0,23,0,1,1425570992
2180,172,17,0,23,0,1,1425570962
2181,174,17,0,23,0,1,1425570931
2182,174,17,0,23,0,1,1425570901
2183,177,16,1,23,1,1,1425570871
2184,177,17,0,23,0,1,1425570841
2185,177,17,0,23,0,1,1425570812
2186,178,17,0,23,0,1,1425570782
2187,179,16,1,23,1,1,1425570752
2188,180,16,1,23,0,1,1425570722
2189,183,14,3,23,3,1,1425570692
2190,185,14,1,23,4,1,1425570662
2191,188,16,1,23,1,1,1425570631
2192,190,17,0,23,0,1,1425570601
2193,190,17,0,23,0,1,1425570572
2194,192,17,0,23,0,1,1425570542
2195,193,17,0,23,0,1,1425570512
2196,195,16,1,23,1,1,1425570481
2197,195,17,0,23,0,1,1425570452
2198,196,16,1,23,1,1,1425570422
2199,197,16,1,23,1,1,1425570392
2200,197,17,0,23,0,1,1425570362
2201,198,17,0,23,0,1,1425570332
2202,199,16,1,23,1,1,1425570302
2203,201,15,2,23,2,1,1425570272
2204,202,15,0,23,2,1,1425570242
2205,204,16,1,23,1,1,1425570212
2206,207,17,0,23,0,1,1425570182
2207,208,17,0,23,0,1,1425570152
2208,210,16,1,23,1,1,1425570122
2209,211,17,0,23,0,1,1425570092
2210,215,14,2,23,2,1,1425570062
2211,216,16,1,23,1,1,1425570032
2212,217,17,0,23,0,1,1425570002
2213,220,14,3,23,3,1,1425569972
2214,222,15,2,23,2,1,1425569942
2215,223,15,0,23,2,1,1425569911
2216,225,17,0,23,0,1,1425569881
2217,226,17,0,23,0,1,1425569852
2218,228,16,1,23,1,1,1425569822
2219,229,17,0,23,0,1,1425569791
2220,233,14,3,23,3,1,1425569761
2221,233,17,0,23,0,1,1425569732
2222,235,16,1,23,1,1,1425569702
2223,238,14,3,23,3,1,1425569672
2224,238,17,0,23,0,1,1425569642
2225,239,17,0,23,0,1,1425569612
2226,243,15,2,23,2,1,1425569582
2227,244,17,0,23,0,1,1425569552
2228,245,16,1,23,1,1,1425569522
2229,247,16,1,23,1,1,1425569492
2230,251,14,3,23,3,1,1425569462
2231,251,17,0,23,0,1,1425569432
2232,251,17,0,23,0,1,1425569402
2233,252,16,0,23,2,1,1425569372
2234,253,16,1,23,1,1,1425569342
2235,257,14,3,23,3,1,1425569312
2236,258,17,0,23,0,1,1425569282
2237,261,14,3,23,3,1,1425569252
2238,262,17,0,23,0,1,1425569222
2239,263,16,1,23,1,1,1425569192
2240,265,15,2,23,2,1,1425569161
2241,266,14,1,23,3,1,1425569131
2242,268,16,1,23,1,1,1425569102
2243,271,15,2,23,2,1,1425569072
2244,271,17,0,23,0,1,1425569041
2245,271,17,0,23,0,1,1425569011
2246,273,16,1,23,1,1,1425568981
2247,275,15,2,23,2,1,1425568952
2248,278,14,3,23,3,1,1425568922
2249,278,17,0,23,0,1,1425568892
2250,279,17,0,23,0,1,1425568862
2251,281,17,0,23,0,1,1425568832
2252,283,15,2,23,2,1,1425568802
2253,285,16,1,23,1,1,1425568772
2254,287,16,1,23,1,1,1425568742
2255,288,17,0,23,0,1,1425568711
2256,289,17,0,23,0,1,1425568681
2257,291,15,2,23,2,1,1425568652
2258,293,15,2,23,2,1,1425568622
2259,296,14,3,23,3,1,1425568592
2260,296,17,0,23,0,1,1425568561
2261,297,17,0,23,0,1,1425568532
2262,299,16,1,23,1,1,1425568502
2263,301,16,1,23,1,1,1425568472
2264,304,16,1,23,1,1,1425568442
2265,305,17,0,23,0,1,1425568412
2266,305,17,0,23,0,1,1425568382
2267,306,17,0,23,0,1,1425568352
2268,309,14,3,23,3,1,1425568322
2269,312,14,3,23,3,1,1425568292
2270,313,15,0,23,2,1,1425568262
2271,314,17,0,23,0,1,1425568232
2272,316,16,1,23,1,1,1425568202
2273,318,16,1,23,1,1,1425568172
2274,318,17,0,23,0,1,1425568142
2275,320,16,1,23,1,1,1425568112
2276,323,14,3,23,3,1,1425568082
2277,324,17,0,23,0,1,1425568052
2278,326,15,3,23,2,1,1425568022
2279,328,17,0,23,0,1,1425567992
2280,329,16,0,23,1,1,1425567962
2281,329,17,0,23,0,1,1425567932
2282,331,17,0,23,0,1,1425567902
2283,334,17,0,23,0,1,1425567872
2284,337,14,3,23,3,1,1425567842
2285,338,17,0,23,0,1,1425567812
2286,339,17,0,23,0,1,1425567782
2287,340,16,1,23,1,1,1425567751
2288,341,16,1,23,1,1,1425567721
2289,343,15,0,23,3,1,1425567692
2290,346,17,0,23,0,1,1425567662
2291,348,17,0,23,0,1,1425567632
2292,350,16,1,23,1,1,1425567602
2293,351,17,0,23,0,1,1425567572
2294,352,16,1,23,1,1,1425567542
2295,355,16,1,23,1,1,1425567512
2296,356,15,0,23,2,1,1425567482
2297,357,16,1,23,1,1,1425567452
2298,357,17,0,23,0,1,1425567422
2299,358,17,0,23,0,1,1425567391
2300,362,15,2,23,2,1,1425567361
2301,366,14,3,23,3,1,1425567331
2302,367,16,1,23,1,1,1425567301
2303,372,13,4,23,4,1,1425567272
2304,372,15,2,23,1,1,1425567242
2305,374,17,0,23,0,1,1425567211
2306,374,17,0,23,0,1,1425567182
2307,375,17,0,23,0,1,1425567152
2308,378,17,0,23,0,1,1425567122
2309,383,15,2,23,2,1,1425567092
2310,385,16,1,23,1,1,1425567062
2311,387,17,0,23,0,1,1425567032
2312,390,14,3,23,3,1,1425567002
2313,391,16,0,23,2,1,1425566972
2314,393,17,0,23,0,1,1425566942
2315,396,16,0,23,0,1,1425566912
2316,397,17,0,23,0,1,1425566882
2317,401,14,3,23,2,1,1425566852
2318,406,15,2,23,2,1,1425566822
2319,406,17,0,23,0,1,1425566792
2320,408,15,2,23,2,1,1425566762
2321,408,17,0,23,0,1,1425566732
2322,409,16,1,23,1,1,1425566702
2323,412,13,0,23,4,1,1425566672
2324,416,17,0,23,0,1,1425566642
2325,416,17,0,23,0,1,1425566612
2326,417,17,0,23,0,1,1425566582
2327,422,16,1,23,1,1,1425566552
2328,422,17,0,23,0,1,1425566522
2329,425,15,2,23,2,1,1425566492
2330,428,14,3,23,3,1,1425566462
2331,431,14,0,23,3,1,1425566432
2332,431,17,0,23,1,1,1425566402
2333,432,17,0,23,0,1,1425566372
2334,433,17,0,23,0,1,1425566342
2335,440,13,4,23,4,1,1425566312
2336,441,16,1,23,1,1,1425566282
2337,441,17,0,23,0,1,1425566252
2338,442,17,0,23,0,1,1425566222
2339,445,14,0,23,4,1,1425566192
2340,446,16,1,23,1,1,1425566162
2341,450,17,0,23,0,1,1425566132
2342,452,17,0,23,0,1,1425566102
2343,453,16,1,23,1,1,1425566072
2344,457,14,3,23,3,1,1425566042
2345,457,17,0,23,0,1,1425566012
2346,461,15,2,23,2,1,1425565982
2347,463,16,1,23,1,1,1425565952
2348,465,15,2,23,2,1,1425565922
2349,465,15,1,23,2,1,1425565892
2350,469,16,1,23,1,1,1425565862
2351,471,16,1,23,1,1,1425565832
2352,476,15,3,23,1,1,1425565802
2353,478,17,1,23,1,1,1425565772
2354,478,18,0,23,0,1,1425565742
2355,481,16,2,23,2,1,1425565712
2356,482,17,1,23,1,1,1425565682
2357,483,17,0,23,2,1,1425565652
2358,484,18,0,23,0,1,1425565622
2359,486,17,1,23,1,1,1425565592
2360,488,18,0,23,0,1,1425565562
2361,489,18,0,23,0,1,1425565532
2362,496,13,5,23,5,1,1425565502
2363,497,17,1,23,1,1,1425565472
2364,499,17,1,23,1,1,1425565442
2365,500,18,0,23,0,1,1425565411
2366,504,14,4,23,4,1,1425565381
2367,504,17,1,23,0,1,1425565351
2368,504,18,0,23,0,1,1425565321
2369,507,16,2,23,2,1,1425565292
2370,516,9,10,23,9,1,1425565262
2371,518,17,2,23,2,1,1425565231
2372,519,18,0,23,1,1,1425565201
2373,519,19,0,23,0,1,1425565171
2374,519,19,0,23,0,1,1425565141
2375,520,19,0,23,0,1,1425565112
2376,523,18,1,23,1,1,1425565082
2377,528,17,2,23,2,1,1425565052
2378,533,15,4,23,4,1,1425565022
2379,536,17,2,23,2,1,1425564992
2380,538,17,2,23,2,1,1425564962
2381,540,17,0,23,2,1,1425564932
2382,540,19,0,23,0,1,1425564902
2383,541,19,0,23,0,1,1425564872
2384,541,19,0,23,0,1,1425564842
2385,545,17,2,23,2,1,1425564812
2386,554,14,5,23,5,1,1425564782
2387,556,18,1,23,1,1,1425564752
2388,558,18,0,23,2,1,1425564722
2389,558,19,0,23,0,1,1425564692
2390,559,19,0,23,0,1,1425564662
2391,561,19,0,23,0,1,1425564632
2392,561,19,0,23,0,1,1425564602
2393,564,17,2,23,2,1,1425564572
2394,566,17,2,23,2,1,1425564542
2395,571,15,5,23,4,1,1425564512
2396,574,17,2,23,2,1,1425564481
2397,575,18,1,23,1,1,1425564452
2398,577,17,2,23,2,1,1425564421
2399,577,19,0,23,0,1,1425564392
2400,580,19,0,23,0,1,1425564362
2401,581,18,1,23,1,1,1425564332
2402,584,18,1,23,1,1,1425564302
2403,585,19,0,23,0,1,1425564272
2404,592,12,7,23,7,1,1425564242
2405,592,18,1,23,0,1,1425564212
2406,594,19,0,23,0,1,1425564182
2407,594,19,0,23,0,1,1425564152
2408,596,17,2,23,2,1,1425564122
2409,597,18,1,23,1,1,1425564092
2410,601,16,3,23,3,1,1425564062
2411,602,18,1,23,1,1,1425564031
2412,603,18,0,23,2,1,1425564001
2413,605,19,0,23,0,1,1425563972
2414,610,17,2,23,1,1,1425563942
2415,613,17,2,23,2,1,1425563911
2416,614,18,1,23,1,1,1425563881
2417,615,18,1,23,1,1,1425563851
2418,616,19,0,23,2,1,1425563821
2419,590,18,1,23,1,1,1425563792
2420,594,18,1,23,0,1,1425563762
2421,596,17,2,23,2,1,1425563732
2422,599,17,2,23,2,1,1425563702
2423,601,19,0,23,0,1,1425563672
2424,604,17,2,23,2,1,1425563642
2425,607,16,3,23,3,1,1425563612
2426,607,19,0,23,0,1,1425563582
2427,608,19,0,23,0,1,1425563552
2428,610,18,1,23,1,1,1425563522
2429,611,18,1,23,0,1,1425563492
2430,612,19,0,23,0,1,1425563462
2431,614,17,2,23,2,1,1425563432
2432,615,18,1,23,1,1,1425563402
2433,616,19,0,23,0,1,1425563372
2434,617,18,1,23,1,1,1425563342
2435,620,16,3,23,3,1,1425563312
2436,621,18,0,23,2,1,1425563282
2437,622,19,0,23,0,1,1425563252
2438,625,19,0,23,0,1,1425563222
2439,626,18,1,23,1,1,1425563192
2440,627,18,1,23,1,1,1425563162
2441,629,19,0,23,0,1,1425563132
2442,632,17,2,23,2,1,1425563102
2443,634,17,2,23,2,1,1425563072
2444,634,19,0,23,0,1,1425563042
2445,635,18,1,23,1,1,1425563012
2446,636,18,1,23,1,1,1425562982
2447,639,16,3,23,3,1,1425562952
2448,642,16,1,23,5,1,1425562922
2449,643,19,0,23,0,1,1425562892
2450,640,19,0,23,0,1,1425562862
2451,505,17,2,23,2,1,1425562832
2452,448,16,3,23,3,1,1425562802
2453,399,16,3,23,3,1,1425562772
2454,363,16,3,23,3,1,1425562742
