step,waiting,running,done,machines,available,timestamp
6826,6870,27,1,117,28,1425431582
6827,6872,26,2,117,28,1425431551
6828,6874,27,1,117,26,1425431522
6829,6877,28,0,117,26,1425431492
6830,6879,27,1,117,27,1425431462
6831,6881,26,2,117,28,1425431431
6832,6885,24,4,117,30,1425431402
6833,6890,24,4,117,30,1425431371
6834,6892,28,0,117,27,1425431341
6835,6893,28,0,117,27,1425431311
6836,6894,27,0,117,27,1425431281
6837,6897,26,2,117,26,1425431252
6839,6902,27,1,117,27,1425431192
6840,6904,26,2,117,28,1425431162
6841,6905,28,0,117,27,1425431132
6842,6910,25,3,117,31,1425431101
6843,6916,27,1,117,32,1425431071
6844,6916,26,2,117,26,1425431041
6845,6917,28,0,117,26,1425431012
6846,6921,28,0,117,26,1425430982
6847,6924,27,1,117,27,1425430952
6848,6924,28,0,117,26,1425430922
6849,6927,25,3,117,29,1425430892
6850,6930,25,3,117,29,1425430862
6851,6936,22,0,117,33,1425430831
6852,6937,24,4,117,27,1425430802
6853,6939,27,1,117,27,1425430771
6854,6942,26,2,117,27,1425430742
6855,6944,27,1,117,27,1425430711
6856,6948,24,4,117,29,1425430681
6857,6953,25,3,117,28,1425430650
6858,6955,27,1,117,28,1425430620
6859,6955,28,0,117,26,1425430592
6860,6957,27,1,117,26,1425430562
6861,6961,26,2,117,28,1425430532
6862,6965,26,2,117,28,1425430502
6863,6967,26,2,117,28,1425430472
6864,6970,26,1,117,27,1425430441
6865,6973,26,2,117,28,1425430411
6866,6973,27,1,117,27,1425430381
6867,6975,26,2,117,27,1425430352
6868,6979,26,1,117,27,1425430322
6869,6979,28,0,117,26,1425430290
6870,6980,28,0,117,26,1425430261
6871,6984,26,2,117,28,1425430232
6872,6991,21,7,117,33,1425430202
6873,6996,24,4,117,28,1425430171
6874,6997,28,0,117,27,1425430141
6875,6998,28,0,117,26,1425430112
6876,6998,28,0,117,26,1425430082
6877,7000,28,0,117,27,1425430051
6878,7002,27,1,117,26,1425430022
6879,7004,26,2,117,27,1425429992
6880,7007,26,2,117,28,1425429962
6881,7011,24,4,117,30,1425429932
6882,7014,25,3,117,29,1425429902
6883,7018,24,2,117,30,1425429872
6884,7020,27,1,117,28,1425429842
6885,7021,27,1,117,28,1425429811
6886,7023,27,1,117,27,1425429781
6887,7025,28,0,117,26,1425429750
6888,7025,28,0,117,26,1425429720
6889,7029,25,3,117,29,1425429692
6890,7033,25,3,117,29,1425429662
6891,7036,25,3,117,29,1425429632
6892,7040,26,0,117,30,1425429602
6893,7042,26,2,117,28,1425429572
6894,7042,28,0,117,27,1425429542
6895,7043,28,0,117,26,1425429512
6896,7045,27,1,117,27,1425429482
6897,7046,28,0,117,26,1425429452
6898,7050,25,3,117,28,1425429422
6899,7054,25,3,117,28,1425429392
6900,7059,25,3,117,28,1425429362
6901,7063,27,1,117,29,1425429332
6902,7064,27,1,117,27,1425429302
6903,7066,28,0,117,26,1425429271
6904,7069,26,2,117,28,1425429241
6905,7071,28,0,117,26,1425429211
6906,7076,27,1,117,27,1425429181
6907,7079,25,3,117,28,1425429152
6908,7082,25,0,117,29,1425429122
6909,7086,26,2,117,30,1425429091
6910,7087,26,2,117,28,1425429061
6911,7089,26,1,117,28,1425429031
6912,7091,28,0,117,26,1425429001
6913,7097,24,4,117,28,1425428971
6914,7100,26,2,117,28,1425428941
6915,7102,26,2,117,28,1425428912
6916,7107,25,2,117,29,1425428882
6917,7108,27,0,117,28,1425428852
6918,7112,26,2,117,26,1425428822
6919,7117,24,4,117,30,1425428792
6920,7117,28,0,117,26,1425428762
6921,7120,27,1,117,27,1425428731
6922,7122,27,1,117,27,1425428701
6923,7125,25,3,117,28,1425428672
6924,7131,26,1,117,32,1425428642
6925,7132,26,1,117,27,1425428612
6926,7135,25,3,117,28,1425428582
6927,7140,25,3,117,29,1425428552
6928,7143,27,1,117,27,1425428522
6929,7145,28,0,117,26,1425428492
6930,7147,27,1,117,27,1425428462
6931,7149,26,2,117,28,1425428430
6932,7154,26,2,117,31,1425428400
6933,7155,24,3,117,27,1425428372
6934,7156,28,0,117,26,1425428342
6935,7162,24,4,117,29,1425428312
6936,7168,23,5,117,31,1425428282
6937,7171,26,2,117,27,1425428251
6938,7174,26,2,117,28,1425428221
6939,7174,28,0,117,27,1425428190
6940,7178,25,3,117,29,1425428160
6941,7179,28,0,117,26,1425428132
6942,7180,28,0,117,26,1425428102
6943,7183,26,2,117,28,1425428071
6944,7188,23,5,117,30,1425428040
6945,7190,26,2,117,28,1425428012
6946,7199,24,1,117,34,1425427982
6947,7199,25,3,117,29,1425427952
6948,7202,26,2,117,27,1425427922
6949,7203,28,0,117,26,1425427892
6950,7204,28,0,117,26,1425427862
6951,7205,28,0,117,26,1425427832
6952,7205,28,0,117,26,1425427802
6953,7208,25,3,117,29,1425427772
6954,7216,22,1,117,33,1425427742
6955,7219,27,1,117,29,1425427710
6956,7219,27,1,117,27,1425427680
6957,7228,23,5,117,31,1425427650
6958,7228,28,0,117,26,1425427620
6959,7230,28,0,117,26,1425427592
6960,7235,24,3,117,27,1425427562
6961,7236,27,1,117,27,1425427531
6962,7236,28,0,117,26,1425427502
6963,7240,26,2,117,31,1425427472
6964,7241,27,1,117,26,1425427441
6965,7246,25,3,117,29,1425427411
6966,7255,22,2,117,35,1425427381
6967,7257,20,8,117,31,1425427352
6968,7259,22,6,117,26,1425427322
6969,7259,27,1,117,26,1425427291
6970,7259,28,0,117,26,1425427261
6971,7259,28,0,117,26,1425427232
6972,7260,28,0,117,27,1425427202
6973,7261,27,1,117,26,1425427172
6974,7263,27,1,117,27,1425427142
6975,7119,28,0,117,28,1425427112
6976,7118,28,0,117,28,1425427082
6977,7118,28,0,117,28,1425427052
6978,7118,28,0,117,28,1425427022
6979,7118,28,0,117,28,1425426992
6980,7118,28,0,117,28,1425426962
6981,7118,28,0,117,28,1425426932
6982,7124,28,0,117,27,1425426902
6983,7124,28,0,117,27,1425426872
6984,7124,28,0,117,27,1425426842
6985,7124,28,0,117,27,1425426811
6986,7124,28,0,117,27,1425426782
6987,7124,28,0,117,27,1425426752
6988,7148,25,3,117,28,1425426722
6989,7151,28,0,117,29,1425426692
6990,7153,24,1,117,29,1425426661
6991,7152,23,5,117,28,1425426632
6992,7153,23,5,117,28,1425426603
6993,7153,23,5,117,28,1425426572
6994,7153,23,5,117,28,1425426542
6995,7152,23,5,117,28,1425426512
6996,7152,23,5,117,28,1425426482
6997,7152,23,5,117,28,1425426451
6998,7153,23,5,117,28,1425426422
6999,7041,27,1,117,29,1425426392
7000,6997,25,3,117,28,1425426362
7001,6998,27,0,117,27,1425426331
7002,7000,26,2,117,27,1425426302
7003,7007,24,4,117,28,1425426272
7004,7009,26,2,117,28,1425426241
7005,7011,26,2,117,28,1425426211
7006,7014,25,3,117,29,1425426181
7007,7019,25,3,117,31,1425426152
7008,7020,27,1,117,27,1425426122
7009,7021,27,1,117,26,1425426092
7010,7023,26,2,117,27,1425426062
7011,7026,26,2,117,28,1425426032
7012,7028,27,1,117,27,1425426002
7013,7035,23,6,117,30,1425425972
7014,7038,29,1,117,27,1425425942
7015,7038,29,2,117,25,1425425912
7016,7042,28,2,117,26,1425425882
7017,7040,29,1,117,24,1425425852
7018,7045,27,2,117,26,1425425822
7019,7050,25,3,117,28,1425425791
7020,7051,26,2,117,28,1425425762
7021,7053,26,2,117,28,1425425732
7022,7055,27,1,117,28,1425425701
7023,7058,27,1,117,30,1425425671
7024,7059,28,0,117,26,1425425641
7025,7064,25,3,117,27,1425425611
7026,7067,27,1,117,27,1425425581
7027,7070,25,3,117,28,1425425551
7028,7074,25,3,117,29,1425425521
7029,7075,27,1,117,27,1425425492
7030,7079,26,2,117,30,1425425461
7031,7080,26,1,117,27,1425425432
7032,7082,26,2,117,27,1425425402
7033,7087,25,3,117,29,1425425372
7034,7090,25,3,117,28,1425425342
7035,7093,28,0,117,29,1425425310
7036,7095,27,1,117,27,1425425280
7037,7098,26,2,117,29,1425425252
7038,7098,26,2,117,26,1425425222
7039,7100,28,0,117,26,1425425192
7040,7103,25,3,117,29,1425425161
7041,7105,28,0,117,26,1425425131
7042,7107,27,1,117,27,1425425101
7043,7109,26,2,117,28,1425425072
7044,7082,24,4,117,30,1425425042
7045,7085,28,0,117,28,1425425011
7046,7088,24,4,117,29,1425424981
7047,7088,26,1,117,27,1425424952
7048,7090,27,1,117,26,1425424922
7049,7094,24,4,117,29,1425424892
7050,7097,27,1,117,27,1425424862
7051,7098,28,0,117,26,1425424832
7052,7101,25,3,117,29,1425424801
7053,7105,26,2,117,31,1425424772
7054,7108,27,0,117,29,1425424742
7055,7114,24,4,117,29,1425424711
7056,7116,28,0,117,26,1425424681
7057,7117,27,1,117,27,1425424652
7058,7118,28,0,117,26,1425424622
7059,7121,27,2,117,28,1425424592
7060,7123,29,0,117,26,1425424562
7061,7127,25,2,117,30,1425424532
7062,7129,27,2,117,28,1425424502
7063,7129,29,0,117,26,1425424472
7064,7132,29,0,117,26,1425424442
7065,7135,29,0,117,26,1425424412
7066,7139,26,3,117,28,1425424382
7067,7142,27,2,117,28,1425424352
7068,7142,30,1,117,24,1425424322
7069,7116,30,1,117,25,1425424292
7070,7120,29,2,117,26,1425424262
7071,7118,31,0,117,24,1425424232
7072,7120,29,1,117,25,1425424202
7073,7124,25,4,117,30,1425424172
7074,7132,23,6,117,32,1425424143
7075,7135,28,0,117,27,1425424111
7076,7135,28,1,117,28,1425424081
7077,7138,28,1,117,27,1425424051
7078,7138,29,0,117,26,1425424022
7079,7143,27,2,117,27,1425423992
7080,7146,26,3,117,29,1425423962
7081,7148,27,2,117,28,1425423932
7082,7149,28,2,117,27,1425423902
7083,7151,28,2,117,27,1425423872
7084,7157,26,2,117,31,1425423842
7085,7157,29,1,117,26,1425423812
7086,7159,29,0,117,27,1425423782
7087,7162,29,0,117,26,1425423752
7088,7163,29,0,117,26,1425423722
7089,7163,29,0,117,26,1425423691
7090,7163,29,0,117,26,1425423662
7091,7164,28,1,117,27,1425423632
7092,7167,26,3,117,28,1425423601
7093,7167,29,0,117,26,1425423572
7094,7171,25,4,117,28,1425423542
7095,7174,26,0,117,28,1425423512
7096,7176,28,1,117,27,1425423482
7097,7179,28,1,117,29,1425423452
7098,7179,28,1,117,26,1425423422
7099,7179,30,0,117,26,1425423391
7100,7179,30,0,117,26,1425423361
7101,7180,29,1,117,27,1425423332
7102,7180,30,0,117,26,1425423302
7103,7181,30,0,117,26,1425423272
7104,7182,30,0,117,26,1425423242
7105,7185,30,0,117,29,1425423212
7106,7186,28,2,117,29,1425423182
7107,7188,29,1,117,29,1425423152
7108,7188,29,1,117,29,1425423122
7109,7188,29,1,117,29,1425423093
7110,7188,29,1,117,29,1425423062
7111,7188,29,1,117,29,1425423033
7112,6382,29,0,117,27,1425423002
7113,6287,28,2,117,28,1425422971
7114,6288,28,2,117,28,1425422941
7115,6288,29,1,117,27,1425422912
7116,6289,29,1,117,27,1425422882
7117,6288,30,0,117,26,1425422852
7118,6288,29,1,117,27,1425422822
7119,6291,26,2,117,27,1425422792
7120,6260,29,0,117,26,1425422762
7121,6061,29,0,117,26,1425422732
7122,6061,29,0,117,26,1425422702
7123,6064,26,3,117,29,1425422671
7124,6064,29,0,117,26,1425422641
7125,6064,29,0,117,26,1425422611
7126,6065,28,1,117,27,1425422581
7127,6065,29,0,117,26,1425422552
7128,6067,28,1,117,27,1425422522
7129,6069,28,1,117,27,1425422492
7130,6072,29,0,117,26,1425422462
7131,6076,27,2,117,28,1425422432
7132,6079,26,2,117,28,1425422402
7133,6081,27,1,117,28,1425422372
7134,6084,25,3,117,29,1425422341
7135,6084,28,0,117,26,1425422311
7136,6084,28,0,117,26,1425422282
7137,6086,26,2,117,28,1425422252
7138,6086,28,0,117,27,1425422222
7139,6087,28,0,117,26,1425422191
7140,6089,26,0,117,28,1425422161
7141,6090,27,1,117,28,1425422131
7142,6091,28,0,117,26,1425422101
7143,6093,27,1,117,27,1425422072
7144,6094,27,1,117,27,1425422042
7145,6096,26,2,117,28,1425422012
7146,6096,28,0,117,26,1425421982
7147,6097,27,1,117,27,1425421952
7148,6098,27,1,117,27,1425421922
7149,6104,22,0,117,32,1425421892
7150,6106,27,0,117,28,1425421862
7151,6108,26,2,117,28,1425421832
7152,6108,27,0,117,27,1425421802
7153,6112,27,1,117,27,1425421771
7154,6113,27,1,117,26,1425421741
7155,6113,28,0,117,26,1425421712
7156,6115,28,0,117,26,1425421681
7157,6115,28,0,117,26,1425421652
7158,6115,28,0,117,26,1425421622
7159,6116,28,0,117,26,1425421591
7160,6117,28,0,117,26,1425421562
7161,6118,27,0,117,27,1425421532
7162,6120,26,1,117,27,1425421502
7163,6121,27,0,117,26,1425421472
7164,6122,26,1,117,27,1425421442
7165,6124,26,0,117,28,1425421412
7166,6127,25,2,117,29,1425421382
7167,6127,26,1,117,26,1425421352
7168,6132,27,0,117,26,1425421322
7169,6134,26,1,117,27,1425421292
7170,6135,27,0,117,26,1425421262
7171,6142,23,4,117,29,1425421233
7172,6144,25,2,117,28,1425421202
7173,6147,25,0,117,29,1425421171
7174,6150,26,1,117,30,1425421141
7175,6151,26,1,117,26,1425421112
7176,6154,27,0,117,26,1425421082
7177,6156,27,0,117,26,1425421052
7178,6159,26,1,117,27,1425421022
7179,6164,25,3,117,28,1425420992
7180,6169,24,4,117,28,1425420962
7181,6173,28,0,117,29,1425420931
7182,6174,26,1,117,26,1425420901
7183,6176,26,2,117,27,1425420872
7184,6178,28,0,117,25,1425420842
7185,6179,28,0,117,25,1425420812
7186,6179,28,0,117,25,1425420782
7187,6186,22,6,117,29,1425420752
7188,6189,25,3,117,28,1425420722
7189,6196,24,2,117,32,1425420692
7190,6196,27,1,117,25,1425420662
7191,6202,24,4,117,26,1425420632
7192,6202,28,0,117,25,1425420602
7193,6203,27,1,117,26,1425420572
7194,6205,27,1,117,26,1425420542
7195,6206,27,1,117,25,1425420512
7196,6211,24,4,117,29,1425420482
7197,6217,22,6,117,31,1425420451
7198,6218,26,2,117,29,1425420421
7199,6226,26,3,117,28,1425420392
7200,6226,29,0,117,25,1425420362
7201,6226,29,0,117,25,1425420333
7202,6227,28,1,117,26,1425420302
7203,6228,29,0,117,25,1425420272
7204,6232,26,3,117,28,1425420242
7205,6236,26,3,117,28,1425420212
7206,6244,25,0,117,35,1425420181
7207,6247,26,3,117,25,1425420152
7208,6248,29,0,117,25,1425420122
7209,6248,29,0,117,25,1425420092
7210,6248,29,0,117,25,1425420062
7211,6249,28,1,117,26,1425420032
7212,6251,27,2,117,27,1425420002
7213,6254,27,2,117,27,1425419971
7214,6259,24,5,117,29,1425419941
7215,6260,28,0,117,26,1425419912
7216,6265,26,0,117,31,1425419882
7217,6266,25,4,117,27,1425419851
7218,6270,27,2,117,27,1425419821
7219,6273,29,1,117,25,1425419792
7220,6274,31,0,117,23,1425419762
7221,6274,31,0,117,23,1425419731
7222,6276,31,2,117,22,1425419701
7223,6280,29,4,117,25,1425419672
7224,6286,30,7,117,27,1425419642
7226,6293,34,3,117,19,1425419582
7227,6296,27,2,117,25,1425419552
7228,6295,29,0,117,26,1425419522
7229,6296,28,1,117,26,1425419492
7230,6296,28,1,117,25,1425419462
7231,6296,29,0,117,25,1425419432
7232,6296,30,1,117,24,1425419403
7233,6296,30,1,117,24,1425419372
7234,6296,29,0,117,25,1425419342
7235,6296,29,0,117,25,1425419312
7236,6296,29,0,117,25,1425419283
7237,5600,24,4,117,28,1425419252
7238,5604,26,2,117,28,1425419221
7239,5606,26,2,117,28,1425419191
7240,5610,25,4,117,29,1425419161
7241,5615,24,4,117,30,1425419132
7242,5618,26,3,117,30,1425419101
7243,5620,25,4,117,29,1425419072
7244,5625,24,5,117,31,1425419042
7245,5625,24,5,117,31,1425419012
7246,5431,26,3,117,29,1425418982
7247,5242,24,3,117,31,1425418952
7248,5113,27,3,117,29,1425418922
7249,4998,30,0,117,25,1425418891
7250,4822,29,1,117,26,1425418862
7251,4594,26,4,117,29,1425418832
7252,4601,27,3,117,28,1425418802
7253,4606,29,1,117,30,1425418772
7254,4606,29,2,117,26,1425418742
7255,4611,26,1,117,31,1425418712
7256,4297,29,2,117,26,1425418682
7257,4088,30,1,117,26,1425418652
7258,4093,28,3,117,28,1425418622
7259,3948,26,2,117,31,1425418592
7260,3726,28,3,117,26,1425418562
7261,3577,29,2,117,26,1425418531
7262,3581,28,2,117,28,1425418501
7263,3583,27,3,117,29,1425418472
7264,3585,29,1,117,27,1425418441
7265,3589,28,2,117,28,1425418411
7266,3592,27,3,117,29,1425418381
7267,3597,29,0,117,32,1425418351
7268,3598,27,2,117,27,1425418321
7269,3603,28,2,117,28,1425418292
7270,3607,28,2,117,26,1425418262
7271,3609,28,2,117,28,1425418232
7272,3615,26,4,117,30,1425418202
7273,3617,29,1,117,27,1425418172
7274,3618,29,0,117,28,1425418142
7275,3619,30,0,117,26,1425418112
7276,3623,28,2,117,28,1425418082
7277,3629,25,5,117,31,1425418052
7278,3633,27,3,117,29,1425418022
7279,3637,27,2,117,29,1425417992
7280,3640,27,1,117,29,1425417961
7281,3641,28,0,117,28,1425417932
7282,3644,28,1,117,27,1425417902
7283,3647,26,3,117,28,1425417872
7284,3651,27,2,117,28,1425417842
7285,3655,26,3,117,29,1425417810
7286,3632,25,4,117,30,1425417780
7287,3610,28,1,117,28,1425417752
7288,3610,28,0,117,29,1425417722
7289,3611,29,0,117,26,1425417692
7290,3614,27,2,117,28,1425417662
7291,3616,27,2,117,28,1425417632
7292,3616,27,2,117,28,1425417602
7293,3616,29,0,117,26,1425417572
7294,3619,25,4,117,30,1425417542
7295,3624,24,3,117,30,1425417511
7296,3623,29,0,117,26,1425417481
7297,3623,28,1,117,27,1425417452
7298,3627,25,3,117,29,1425417422
7299,3630,25,3,117,29,1425417393
7300,3630,29,0,117,26,1425417363
7301,3636,22,7,117,32,1425417332
7302,3637,26,2,117,30,1425417302
7303,3637,28,1,117,26,1425417272
7304,3636,29,0,117,26,1425417242
7305,3638,26,4,117,30,1425417211
7306,3642,25,5,117,29,1425417181
7307,3642,29,1,117,27,1425417152
7308,3642,29,1,117,27,1425417122
7309,3642,29,1,117,27,1425417092
7310,3642,29,1,117,27,1425417062
7311,3630,30,0,117,26,1425417032
7312,3632,28,2,117,28,1425417002
7313,3637,27,3,117,28,1425416972
7314,3640,27,3,117,29,1425416942
7315,3644,27,3,117,28,1425416911
7316,3648,28,0,117,31,1425416881
7317,3651,26,4,117,26,1425416852
7318,3532,29,1,117,26,1425416822
7319,3491,29,1,117,26,1425416792
7320,3364,22,2,117,34,1425416762
7321,3365,23,1,117,33,1425416732
7322,3366,23,1,117,33,1425416702
7323,3366,24,0,117,32,1425416674
7324,3367,24,0,117,32,1425416644
7325,3368,23,1,117,32,1425416612
7326,3369,24,0,117,32,1425416582
7327,3371,22,2,117,33,1425416551
7328,3375,22,2,117,33,1425416521
7329,3376,24,0,117,32,1425416492
7330,3379,23,2,117,34,1425416462
7331,3380,24,0,117,33,1425416432
7332,3380,24,1,117,32,1425416402
7333,3381,25,0,117,33,1425416372
7334,3381,25,0,117,32,1425416342
7335,3382,25,0,117,34,1425416312
7336,3383,25,0,117,32,1425416282
7337,3384,25,0,117,32,1425416252
7338,3385,26,0,117,31,1425416222
7339,3387,26,0,117,31,1425416192
7340,3388,25,2,117,32,1425416162
7341,3392,25,2,117,32,1425416132
7342,3394,26,1,117,31,1425416102
7343,3394,27,0,117,30,1425416071
7344,3395,27,3,117,30,1425416041
7345,3396,30,1,117,27,1425416011
7346,3397,31,1,117,27,1425415981
7347,3398,32,0,117,27,1425415952
7348,3402,32,0,117,31,1425415922
7349,3403,29,4,117,27,1425415892
7350,3405,33,4,117,25,1425415862
7351,3408,38,0,117,20,1425415831
7352,3415,33,3,117,24,1425415801
7353,3423,25,1,117,33,1425415772
7354,3412,25,1,117,32,1425415742
7355,3413,26,0,117,32,1425415712
7356,3413,26,0,117,32,1425415682
7357,3414,26,0,117,32,1425415651
7358,3416,24,2,117,33,1425415621
7359,3419,24,2,117,34,1425415592
7360,3420,26,0,117,32,1425415562
7361,3422,24,2,117,34,1425415532
7362,3423,25,1,117,33,1425415502
7363,3425,24,2,117,34,1425415472
7364,3428,23,3,117,33,1425415442
7365,3433,24,1,117,38,1425415411
7366,3434,24,2,117,32,1425415381
7367,3436,24,2,117,33,1425415352
7368,3436,26,0,117,32,1425415322
7369,3436,26,0,117,32,1425415291
7370,3436,26,0,117,32,1425415262
7371,3437,26,0,117,32,1425415232
7372,3443,20,7,117,35,1425415202
7373,3452,16,2,117,39,1425415172
7374,3454,26,0,117,34,1425415141
7375,3454,26,0,117,33,1425415112
7376,3458,30,0,117,28,1425415082
7377,3467,25,5,117,29,1425415052
7378,3381,28,4,117,30,1425415022
7379,3295,28,4,117,30,1425414992
7380,3301,31,0,117,33,1425414961
7381,3303,31,1,117,26,1425414931
7382,3309,27,6,117,29,1425414901
7383,3316,33,0,117,32,1425414872
7384,3317,32,1,117,29,1425414843
7385,3325,26,6,117,28,1425414812
7386,3328,31,2,117,27,1425414782
7387,3334,32,0,117,33,1425414754
7388,3336,32,1,117,28,1425414722
7389,3346,30,3,117,28,1425414692
7390,3349,33,0,117,26,1425414662
7391,3355,27,6,117,30,1425414632
7392,3360,32,1,117,32,1425414602
7393,3362,27,6,117,28,1425414574
7394,3368,30,3,117,28,1425414544
7395,3374,28,5,117,30,1425414511
7396,3378,29,4,117,28,1425414481
7397,3382,32,1,117,30,1425414452
7398,3382,33,0,117,26,1425414422
7399,3385,32,1,117,26,1425414391
7400,3388,31,2,117,28,1425414362
7401,3389,36,3,117,55,1425414332
7402,3394,36,3,117,55,1425414302
7403,3405,28,3,117,63,1425414272
7404,3400,33,0,117,58,1425414242
7405,3403,31,2,117,58,1425414212
7406,3405,33,1,117,58,1425414182
7407,3407,32,2,117,57,1425414151
7408,3409,33,1,117,58,1425414121
7409,3413,32,2,117,59,1425414092
7410,3416,31,5,117,60,1425414062
7411,3419,36,0,117,59,1425414031
7412,3421,34,2,117,56,1425414002
7413,3423,35,2,117,55,1425413971
7414,3424,37,1,117,54,1425413941
7415,3425,41,0,117,50,1425413911
7416,3427,40,1,117,51,1425413881
7417,3430,38,3,117,53,1425413852
7418,3433,40,1,117,52,1425413823
7419,3433,40,0,117,51,1425413792
7420,3433,38,1,117,53,1425413762
7421,3434,40,0,117,51,1425413730
7422,3434,40,0,117,51,1425413700
7423,3437,40,0,117,51,1425413671
7424,3443,34,7,117,55,1425413641
7425,3443,41,0,117,50,1425413611
7426,3447,37,0,117,54,1425413582
7427,3443,37,0,117,54,1425413551
7428,3444,37,0,117,55,1425413521
7429,3444,37,0,117,54,1425413492
7430,3445,37,0,117,54,1425413462
7431,3395,36,2,117,54,1425413432
7432,3400,43,0,117,48,1425413401
7433,3400,43,0,117,48,1425413372
7434,3402,42,1,117,48,1425413342
7435,3404,42,1,117,49,1425413312
7436,3405,42,2,117,48,1425413282
7437,3405,44,0,117,47,1425413251
7438,3406,44,0,117,48,1425413221
7439,3407,44,0,117,48,1425413192
7440,3408,43,0,117,49,1425413162
7441,3409,44,0,117,47,1425413131
7442,3410,44,0,117,47,1425413101
7443,3411,44,0,117,47,1425413070
7444,3414,42,2,117,48,1425413041
7445,3415,43,2,117,48,1425413012
7446,3416,44,1,117,47,1425412982
7447,3417,45,0,117,46,1425412952
7448,3417,45,0,117,46,1425412922
7449,3419,44,1,117,47,1425412892
7450,3421,43,2,117,47,1425412861
7451,3421,44,1,117,47,1425412833
7452,3427,42,3,117,48,1425412802
7453,3429,46,1,117,45,1425412772
7454,3429,48,1,117,43,1425412742
7455,3431,50,3,117,41,1425412712
7456,3431,54,1,117,37,1425412682
7457,3435,51,5,117,39,1425412652
7458,3438,53,2,117,38,1425412622
7459,3447,42,2,117,49,1425412592
7460,3459,28,2,117,63,1425412562
7461,3465,22,0,117,69,1425412531
7462,3470,19,3,117,29,1425412501
7463,3472,21,0,117,26,1425412472
7464,3472,22,0,117,26,1425412442
7465,3472,22,0,117,26,1425412412
7466,3474,21,1,117,27,1425412382
7467,3474,22,0,117,26,1425412352
7468,3476,22,0,117,26,1425412322
7469,3477,21,1,117,27,1425412292
7470,3478,22,0,117,26,1425412262
7471,3481,20,2,117,27,1425412232
7472,3485,19,3,117,29,1425412202
7473,3487,22,1,117,26,1425412171
7474,3488,22,1,117,27,1425412141
7475,3488,23,0,117,26,1425412112
7476,3489,22,1,117,27,1425412082
7477,3489,23,0,117,26,1425412052
7478,3491,21,2,117,28,1425412022
7479,3491,23,0,117,26,1425411991
7480,3491,23,0,117,26,1425411961
7481,3492,24,0,117,27,1425411932
7482,3493,23,0,117,28,1425411902
7483,3494,23,1,117,26,1425411872
7484,3496,23,1,117,27,1425411842
7485,3499,23,2,117,27,1425411812
7486,3501,25,0,117,26,1425411782
7487,3502,24,1,117,27,1425411752
7488,3502,25,0,117,26,1425411722
7489,3504,24,1,117,27,1425411692
7490,3507,23,2,117,28,1425411662
7491,3510,22,3,117,29,1425411632
7492,3511,24,1,117,27,1425411602
7493,3514,25,2,117,28,1425411572
7494,3514,25,1,117,26,1425411542
7495,3517,25,1,117,25,1425411512
7496,3517,26,0,117,25,1425411482
7497,3518,25,1,117,26,1425411452
7498,3519,25,1,117,26,1425411422
7499,3519,26,0,117,25,1425411392
7500,3521,27,2,117,24,1425411361
7501,3521,29,0,117,22,1425411332
7502,3522,28,1,117,23,1425411301
7503,3522,29,0,117,22,1425411272
7504,3524,27,2,117,24,1425411242
7505,3526,28,1,117,23,1425411211
7506,3530,25,0,117,26,1425411181
7507,3530,25,0,117,29,1425411151
7508,3530,24,2,117,26,1425411121
7509,3531,26,0,117,26,1425411092
7510,3534,25,1,117,27,1425411062
7511,3535,25,1,117,27,1425411032
7512,3538,23,3,117,29,1425411002
7513,3541,23,3,117,29,1425410972
7514,3542,25,0,117,27,1425410942
7515,3544,24,1,117,27,1425410912
7516,3547,22,1,117,29,1425410882
7517,3547,25,0,117,26,1425410851
7518,3547,25,0,117,26,1425410821
7519,3548,24,0,117,28,1425410792
7520,3550,24,1,117,27,1425410762
7521,3551,25,0,117,26,1425410731
7522,3553,24,1,117,27,1425410701
7523,3553,25,0,117,26,1425410672
7524,3553,25,0,117,26,1425410642
7525,3554,25,0,117,26,1425410612
7526,3554,25,0,117,26,1425410582
7527,3555,25,0,117,26,1425410551
7528,3555,25,0,117,26,1425410521
7529,3555,25,0,117,26,1425410492
7530,3556,24,2,117,27,1425410462
7531,3557,27,3,117,24,1425410432
7532,3559,31,2,117,20,1425410402
7533,3561,32,1,117,19,1425410371
7534,3563,31,2,117,20,1425410341
7535,3567,31,2,117,24,1425410312
7536,3579,27,6,117,24,1425410282
7537,3586,28,5,117,23,1425410251
7538,3590,28,1,117,22,1425410221
7539,3591,29,4,117,20,1425410192
7540,3600,23,2,117,28,1425410162
7541,3589,22,3,117,29,1425410132
7542,3596,18,7,117,33,1425410102
7543,3601,24,0,117,31,1425410072
7544,3601,22,3,117,27,1425410042
7545,3604,23,2,117,28,1425410012
7546,3607,22,3,117,29,1425409982
7547,3613,20,5,117,30,1425409952
7548,3498,21,4,117,30,1425409921
7549,3293,25,0,117,28,1425409892
7550,3126,24,1,117,29,1425409862
7551,3047,23,2,117,27,1425409832
7552,3051,25,0,117,26,1425409802
7553,3057,23,2,117,27,1425409772
7554,3060,22,3,117,29,1425409742
7555,3062,23,2,117,28,1425409712
7556,3022,20,5,117,31,1425409682
7557,3025,25,0,117,30,1425409652
7558,3028,26,1,117,24,1425409621
7559,3028,27,1,117,24,1425409592
7560,3031,27,2,117,23,1425409562
7561,3034,28,3,117,23,1425409532
7562,3038,27,4,117,22,1425409502
