step,waiting,running,done,machines,available,status,timestamp
4039,0,0,0,46,40,0,1425515191
4040,0,0,0,46,40,0,1425515161
4041,0,0,0,46,40,0,1425515132
4042,0,0,0,46,40,0,1425515102
4043,0,0,0,46,40,0,1425515072
4044,0,0,0,46,40,0,1425515042
4045,0,0,0,46,40,0,1425515012
4046,0,0,0,46,40,0,1425514982
4047,0,0,0,46,40,0,1425514951
4048,0,0,0,46,40,0,1425514921
4049,0,0,0,46,40,0,1425514892
4050,0,0,0,46,40,0,1425514862
4051,0,0,0,46,40,0,1425514831
4052,0,0,0,46,40,0,1425514801
4053,0,0,0,46,40,0,1425514771
4054,0,0,0,46,40,0,1425514741
4055,0,0,0,46,40,0,1425514712
4056,0,0,0,46,40,0,1425514682
4057,0,0,0,46,40,0,1425514652
4058,0,0,0,46,40,0,1425514622
4059,0,0,0,46,40,0,1425514591
4060,0,0,0,46,40,0,1425514561
4061,0,0,0,46,40,0,1425514532
4062,0,0,0,46,40,0,1425514502
4063,0,0,0,46,40,0,1425514471
4064,0,0,0,46,40,0,1425514441
4065,0,0,0,46,40,0,1425514411
4066,0,0,0,46,40,0,1425514381
4067,0,0,0,46,40,0,1425514352
4068,0,0,0,46,40,0,1425514322
4069,0,0,0,46,40,0,1425514292
4070,0,0,0,46,40,0,1425514262
4071,0,0,0,46,40,0,1425514232
4072,0,0,0,46,40,0,1425514202
4073,0,0,0,46,40,0,1425514171
4074,0,0,0,46,40,0,1425514142
4075,0,0,0,46,40,0,1425514112
4076,0,0,0,46,40,0,1425514082
4077,0,0,0,46,40,0,1425514051
4078,0,0,0,46,40,0,1425514021
4079,0,0,0,46,40,0,1425513992
4080,0,0,0,46,40,0,1425513961
4081,0,0,0,46,40,0,1425513932
4082,0,0,0,46,40,0,1425513902
4083,0,0,0,46,40,0,1425513872
4084,0,0,0,46,40,0,1425513842
4085,0,0,0,46,40,0,1425513812
4086,0,0,0,46,40,0,1425513782
4087,0,0,0,46,40,0,1425513752
4088,0,0,0,46,40,0,1425513722
4089,0,0,0,46,40,0,1425513692
4090,0,0,0,46,40,0,1425513662
4091,0,0,0,46,40,0,1425513632
4092,0,0,0,46,40,0,1425513602
4093,0,0,0,46,40,0,1425513572
4094,0,0,0,46,40,0,1425513542
4095,0,0,0,46,40,0,1425513512
4096,0,0,0,46,40,0,1425513482
4097,0,0,0,46,40,0,1425513452
4098,0,0,0,46,40,0,1425513422
4099,0,0,0,46,40,0,1425513392
4100,0,0,0,46,40,0,1425513362
4101,0,0,0,46,40,0,1425513332
4102,0,0,0,46,40,0,1425513302
4103,0,0,0,46,40,0,1425513271
4104,0,0,0,46,40,0,1425513241
4105,0,0,0,46,40,0,1425513211
4106,0,0,0,46,40,0,1425513181
4107,0,0,0,46,40,0,1425513152
4108,0,0,0,46,40,0,1425513122
4109,0,0,0,46,40,0,1425513092
4110,0,0,0,46,40,0,1425513062
4111,0,0,0,46,40,0,1425513032
4112,0,0,0,46,40,0,1425513002
4113,0,0,0,46,40,0,1425512971
4114,0,0,0,46,40,0,1425512941
4115,0,0,0,46,40,0,1425512912
4116,0,0,0,46,40,0,1425512882
4117,0,0,0,46,40,0,1425512851
4118,0,0,0,46,40,0,1425512821
4119,0,0,0,46,40,0,1425512791
4120,0,0,0,46,40,0,1425512761
4121,0,0,0,46,40,0,1425512732
4122,0,0,0,46,40,0,1425512701
4123,0,0,0,46,40,0,1425512672
4124,0,0,0,46,40,0,1425512642
4125,0,0,0,46,40,0,1425512612
4126,0,0,0,46,40,0,1425512582
4127,0,0,0,46,40,0,1425512552
4128,0,0,0,46,40,0,1425512522
4129,0,0,0,46,40,0,1425512491
4130,0,0,0,46,40,0,1425512461
4131,0,0,0,46,40,0,1425512432
4132,0,0,0,46,40,0,1425512402
4133,0,0,0,46,40,0,1425512372
4134,0,0,0,46,40,0,1425512342
4135,0,0,0,46,40,0,1425512312
4136,0,0,0,46,40,0,1425512282
4137,0,0,0,46,40,0,1425512252
4138,0,0,0,46,40,0,1425512222
4139,0,0,0,46,40,0,1425512192
4140,0,0,0,46,40,0,1425512162
4141,0,0,0,46,40,0,1425512132
4142,0,0,0,46,40,0,1425512101
4143,0,0,0,46,40,0,1425512072
4144,0,0,0,46,40,0,1425512042
4145,0,0,0,46,40,0,1425512012
4146,0,0,0,46,40,0,1425511982
4147,0,0,0,46,40,0,1425511951
4148,0,0,0,46,40,0,1425511921
4149,0,0,0,46,40,0,1425511892
4150,0,0,0,46,40,0,1425511862
4151,0,0,0,46,40,0,1425511832
4152,0,0,0,46,40,0,1425511802
4153,0,0,0,46,40,0,1425511772
4154,0,0,0,46,40,0,1425511742
4155,0,0,0,46,40,0,1425511711
4156,0,0,0,46,40,0,1425511681
4157,0,0,0,46,40,0,1425511652
4158,0,0,0,46,40,0,1425511622
4159,0,0,0,46,40,0,1425511592
4160,0,0,0,46,40,0,1425511562
4161,0,0,0,46,40,0,1425511532
4162,0,0,0,46,40,0,1425511502
4163,0,0,0,46,40,0,1425511472
4164,0,0,0,46,40,0,1425511442
4165,0,0,0,46,40,0,1425511412
4166,0,0,0,46,40,0,1425511382
4167,0,0,0,46,40,0,1425511351
4168,0,0,0,46,40,0,1425511321
4169,0,0,0,46,40,0,1425511292
4170,0,0,0,46,40,0,1425511262
4171,0,0,0,46,40,0,1425511231
4172,0,0,0,46,40,0,1425511201
4173,0,0,0,46,40,0,1425511172
4174,0,0,0,46,40,0,1425511142
4175,0,0,0,46,40,0,1425511112
4176,0,0,0,46,40,0,1425511082
4177,0,0,0,46,40,0,1425511051
4178,0,0,0,46,40,0,1425511021
4179,0,0,0,46,40,0,1425510992
4180,0,0,0,46,40,0,1425510962
4181,0,0,0,46,40,0,1425510932
4182,0,0,0,46,40,0,1425510902
4183,0,0,0,46,40,0,1425510872
4184,0,0,0,46,40,0,1425510842
4185,0,0,0,46,40,0,1425510812
4186,0,0,0,46,40,0,1425510782
4187,0,0,0,46,40,0,1425510751
4188,0,0,0,46,40,0,1425510721
4189,0,0,0,46,40,0,1425510692
4190,0,0,0,46,40,0,1425510662
4191,0,0,0,46,40,0,1425510632
4192,0,0,0,46,40,0,1425510602
4193,0,0,0,46,40,0,1425510572
4194,0,0,0,46,40,0,1425510541
4195,0,0,0,46,40,0,1425510512
4196,0,0,0,46,40,0,1425510482
4197,0,0,0,46,40,0,1425510452
4198,0,0,0,46,40,0,1425510422
4199,0,0,0,46,40,0,1425510392
4200,0,0,0,46,40,0,1425510362
4201,0,0,0,46,40,0,1425510332
4202,0,0,0,46,40,0,1425510302
4203,0,0,0,46,40,0,1425510272
4204,0,0,0,46,40,0,1425510242
4205,0,0,0,46,40,0,1425510211
4206,0,0,0,46,40,0,1425510181
4207,0,0,0,46,40,0,1425510152
4208,0,0,0,46,40,0,1425510122
4209,0,0,0,46,40,0,1425510092
4210,0,0,0,46,40,0,1425510062
4211,0,0,0,46,40,0,1425510032
4212,0,0,0,46,40,0,1425510002
4213,0,0,0,46,40,0,1425509972
4214,0,0,0,46,40,0,1425509942
4215,0,0,0,46,40,0,1425509912
4216,0,0,0,46,40,0,1425509882
4217,0,0,0,46,40,0,1425509851
4218,0,0,0,46,40,0,1425509821
4219,0,0,0,46,40,0,1425509792
4220,0,0,0,46,40,0,1425509762
4221,0,0,0,46,40,0,1425509731
4222,0,0,0,46,40,0,1425509701
4223,0,0,0,46,40,0,1425509671
4224,0,0,0,46,40,0,1425509642
4225,0,0,0,46,40,0,1425509612
4226,0,0,0,46,40,0,1425509583
4227,0,0,0,46,40,0,1425509555
4228,0,0,0,46,40,0,1425509522
4229,0,0,0,46,40,0,1425509493
4230,0,0,0,46,40,0,1425509463
4231,0,0,0,46,40,0,1425509431
4232,0,0,0,46,40,0,1425509403
4233,0,0,0,46,40,0,1425509371
4234,0,0,0,46,40,0,1425509341
4235,0,0,0,46,40,0,1425509312
4236,0,0,0,46,40,0,1425509282
4237,0,0,0,46,40,0,1425509252
4238,0,0,0,46,40,0,1425509222
4239,0,0,0,46,40,0,1425509192
4240,0,0,0,46,40,0,1425509162
4241,0,0,0,46,40,0,1425509132
4242,0,0,0,46,40,0,1425509102
4243,0,0,0,46,40,0,1425509072
4244,0,0,0,46,40,0,1425509042
4245,0,0,0,46,40,0,1425509014
4246,0,0,0,46,40,0,1425508983
4247,0,0,0,46,40,0,1425508954
4248,0,0,0,46,40,0,1425508923
4249,0,0,0,46,40,0,1425508892
4250,0,0,0,46,40,0,1425508862
4251,0,0,0,46,40,0,1425508832
4252,0,0,0,46,40,0,1425508802
4253,0,0,0,46,40,0,1425508771
4254,0,0,0,46,40,0,1425508742
4255,0,0,0,46,40,0,1425508712
4256,0,0,0,46,40,0,1425508682
4257,0,0,0,46,40,0,1425508652
4258,0,0,0,46,40,0,1425508622
4259,0,0,0,46,40,0,1425508592
4260,0,0,0,46,40,0,1425508562
4261,0,0,0,46,40,0,1425508532
4262,0,0,0,46,40,0,1425508502
4263,0,0,0,46,40,0,1425508472
4264,0,0,0,46,40,0,1425508442
4265,0,0,0,46,40,0,1425508412
4266,0,0,0,46,40,0,1425508382
4267,0,0,0,46,40,0,1425508352
4268,0,0,0,46,40,0,1425508322
4269,0,0,0,46,40,0,1425508291
4270,0,0,0,46,40,0,1425508262
4271,0,0,0,46,40,0,1425508232
4272,0,0,0,46,40,0,1425508202
4273,0,0,0,46,40,0,1425508171
4274,0,0,0,46,40,0,1425508141
4275,0,0,0,46,40,0,1425508112
4276,0,0,0,46,40,0,1425508082
4277,0,0,0,46,40,0,1425508052
4278,0,0,0,46,40,0,1425508022
4279,0,0,0,46,40,0,1425507992
4280,0,0,0,46,40,0,1425507962
4281,0,0,0,46,40,0,1425507932
4282,0,0,0,46,40,0,1425507902
4283,0,0,0,46,40,0,1425507871
4284,0,0,0,46,40,0,1425507841
4285,0,0,0,46,40,0,1425507812
4286,0,0,0,46,40,0,1425507782
4287,0,0,0,46,40,0,1425507752
4288,0,0,0,46,40,0,1425507722
4289,0,0,0,46,40,0,1425507692
4290,0,0,0,46,40,0,1425507661
4291,0,0,0,46,40,0,1425507632
4292,0,0,0,46,40,0,1425507602
4293,0,0,0,46,40,0,1425507572
4294,0,0,0,46,40,0,1425507542
4295,0,0,0,46,40,0,1425507512
4296,0,0,0,46,40,0,1425507482
4297,0,0,0,46,40,0,1425507451
4298,0,0,0,46,40,0,1425507421
4299,0,0,0,46,40,0,1425507392
4300,0,0,0,46,40,0,1425507362
4301,0,0,0,46,40,0,1425507332
4302,0,0,0,46,40,0,1425507301
4303,0,0,0,46,40,0,1425507272
4304,0,0,0,46,40,0,1425507242
4305,0,0,0,46,40,0,1425507212
4306,0,0,0,46,40,0,1425507181
4307,0,0,0,46,40,0,1425507151
4308,0,0,0,46,40,0,1425507121
4309,0,0,0,46,40,0,1425507091
4310,0,0,0,46,40,0,1425507061
4311,0,0,0,46,40,0,1425507032
4312,0,0,0,46,40,0,1425507002
4313,0,0,0,46,40,0,1425506971
4314,0,0,0,46,40,0,1425506941
4315,0,0,0,46,40,0,1425506912
4316,0,0,0,46,40,0,1425506882
4317,0,0,0,46,40,0,1425506852
4318,0,0,0,46,40,0,1425506822
4319,0,0,0,46,40,0,1425506792
4320,0,0,0,46,40,0,1425506761
4321,0,0,0,46,40,0,1425506732
4322,0,0,0,46,40,0,1425506702
4323,0,0,0,46,40,0,1425506672
4324,0,0,0,46,40,0,1425506642
4325,0,0,0,46,40,0,1425506610
4326,0,0,0,46,40,0,1425506581
4327,0,0,0,46,40,0,1425506552
4328,0,0,0,46,40,0,1425506522
4329,0,0,0,46,40,0,1425506492
4330,0,0,0,46,40,0,1425506462
4331,0,0,0,46,40,0,1425506432
4332,0,0,0,46,40,0,1425506402
4333,0,0,0,46,40,0,1425506372
4334,0,0,0,46,40,0,1425506342
4335,0,0,0,46,40,0,1425506311
4336,0,0,0,46,40,0,1425506281
4337,0,0,0,46,40,0,1425506251
4338,0,0,0,46,40,0,1425506221
4339,0,0,0,46,40,0,1425506192
4340,0,0,0,46,40,0,1425506162
4341,0,0,0,46,40,0,1425506132
4342,0,0,0,46,40,0,1425506101
4343,0,0,0,46,40,0,1425506072
4344,0,0,0,46,40,0,1425506042
4345,0,0,0,46,40,0,1425506012
4346,0,0,0,46,40,0,1425505982
4347,0,0,0,46,40,0,1425505951
4348,0,0,0,46,40,0,1425505921
4349,0,0,0,46,40,0,1425505892
4350,0,0,0,46,40,0,1425505862
4351,0,0,0,46,40,0,1425505832
4352,0,1,0,46,39,0,1425505802
4353,0,1,0,46,39,1,1425505771
4354,0,1,1,46,39,1,1425505741
4355,0,3,1,46,37,1,1425505711
4356,0,3,1,46,37,1,1425505681
4357,0,5,32,46,35,1,1425505652
4358,9,19,8,46,21,1,1425505622
4359,9,19,8,46,21,1,1425505592
4360,9,19,8,46,21,1,1425505563
4361,41,10,1,46,30,1,1425505532
4362,0,0,0,46,40,1,1425505502
4363,0,0,0,46,40,1,1425505472
4364,0,0,0,46,40,1,1425505442
4365,0,0,0,46,40,1,1425505412
4366,0,0,0,46,40,1,1425505382
4367,0,0,0,46,40,1,1425505352
4368,0,0,0,46,40,1,1425505322
4369,0,0,0,46,40,1,1425505292
4370,0,0,1,46,40,1,1425505262
4371,0,2,0,46,39,1,1425505232
4372,0,2,0,46,39,1,1425505202
4373,0,2,1,46,39,1,1425505171
4374,0,3,1,46,38,1,1425505142
4375,0,4,0,46,37,1,1425505111
4376,0,5,0,46,36,1,1425505081
4377,0,5,28,46,36,1,1425505052
4378,0,18,15,46,23,1,1425505022
4379,20,33,8,46,8,1,1425504992
4380,20,40,1,46,1,1,1425504962
4381,43,16,1,46,25,1,1425504931
4382,60,1,0,46,40,1,1425504901
4383,0,1,0,46,40,1,1425504871
4384,0,1,0,46,40,1,1425504841
4385,0,1,0,46,40,1,1425504811
4386,0,1,0,46,40,1,1425504781
4387,0,1,0,46,40,1,1425504752
4388,0,1,0,46,40,1,1425504722
4389,0,1,0,46,40,1,1425504691
4390,0,1,0,46,40,1,1425504661
4391,0,1,0,46,40,1,1425504631
4392,0,1,0,46,40,1,1425504601
4393,0,1,0,46,40,1,1425504572
4394,0,1,0,46,40,1,1425504542
4395,0,1,1,46,40,1,1425504512
4396,0,5,9,46,36,1,1425504482
4397,0,14,0,46,27,1,1425504452
4398,0,14,0,46,27,1,1425504422
4399,0,14,0,46,27,1,1425504391
4400,0,14,1,46,27,1,1425504361
4401,0,15,0,46,26,1,1425504331
4402,0,16,1,46,25,1,1425504302
4403,0,31,6,46,10,1,1425504272
4404,12,24,0,46,17,1,1425504242
4405,13,31,11,46,10,1,1425504212
4406,24,20,10,46,21,1,1425504182
4407,39,21,20,46,20,1,1425504152
4408,39,21,20,46,20,1,1425504122
4409,62,11,6,46,29,1,1425504092
4410,79,1,40,46,40,1,1425504062
4411,79,7,34,46,34,1,1425504032
4412,86,8,25,46,33,1,1425504002
4413,86,8,25,46,33,1,1425503972
4414,86,8,25,46,33,1,1425503943
4415,60,0,0,46,41,1,1425503912
4416,60,0,0,46,41,0,1425503882
4417,60,0,0,46,41,0,1425503851
4418,60,0,0,46,41,0,1425503822
4419,60,0,0,46,41,0,1425503791
4420,60,0,0,46,41,0,1425503761
4421,60,0,0,46,41,0,1425503731
4422,60,0,0,46,41,0,1425503702
4423,60,0,0,46,41,0,1425503672
4424,60,0,0,46,41,0,1425503642
4425,60,0,0,46,41,0,1425503612
4426,60,0,0,46,41,0,1425503582
4427,60,0,0,46,41,0,1425503552
4428,60,0,0,46,41,0,1425503522
4429,60,0,0,46,41,0,1425503492
4430,60,0,0,46,41,0,1425503462
4431,60,0,0,46,41,0,1425503432
4432,60,0,0,46,41,0,1425503402
4433,60,0,0,46,41,0,1425503372
4434,60,0,0,46,41,0,1425503342
4435,60,0,0,46,41,0,1425503311
4436,120,0,0,46,41,0,1425503281
4437,120,0,0,46,41,0,1425503251
4438,120,0,0,46,41,0,1425503221
4439,26,0,0,46,41,0,1425503192
4440,0,0,0,46,41,0,1425503162
4441,0,0,0,46,41,0,1425503132
4442,0,0,0,46,41,0,1425503102
4443,0,0,0,46,41,0,1425503072
4444,0,0,0,46,41,0,1425503042
4445,0,0,0,46,41,0,1425503012
4446,0,0,0,46,41,0,1425502982
4447,0,0,0,46,41,0,1425502951
4448,0,0,0,46,41,0,1425502921
4449,0,0,0,46,41,0,1425502892
4450,0,0,0,46,41,0,1425502862
4451,0,0,0,46,41,0,1425502832
4452,0,0,0,46,41,0,1425502802
4453,0,0,0,46,41,0,1425502771
4454,0,0,0,46,41,0,1425502741
4455,0,0,0,46,41,0,1425502712
4456,0,0,0,46,41,0,1425502682
4457,0,0,0,46,41,0,1425502652
4458,0,0,0,46,41,0,1425502621
4459,0,0,0,46,41,0,1425502592
4460,0,0,0,46,41,0,1425502562
4461,0,0,0,46,41,0,1425502532
4462,0,0,0,46,41,0,1425502502
4463,0,0,0,46,41,0,1425502472
4464,0,0,0,46,41,0,1425502442
4465,0,0,0,46,41,0,1425502412
4466,0,0,0,46,41,0,1425502382
4467,0,0,0,46,41,0,1425502352
4468,0,0,0,46,41,0,1425502322
4469,0,0,0,46,41,0,1425502292
4470,0,0,0,46,41,0,1425502262
4471,0,0,0,46,41,0,1425502232
4472,0,0,0,46,41,0,1425502202
4473,0,0,0,46,41,0,1425502172
4474,0,0,0,46,41,0,1425502142
4475,0,0,0,46,41,0,1425502112
4476,0,0,0,46,41,0,1425502082
4477,0,0,0,46,41,0,1425502052
4478,0,0,0,46,41,0,1425502022
4479,0,0,0,46,41,0,1425501992
4480,0,0,0,46,41,0,1425501962
4481,0,0,0,46,41,0,1425501932
4482,0,0,0,46,41,0,1425501902
4483,0,0,0,46,41,0,1425501872
4484,0,0,0,46,41,0,1425501842
4485,0,0,0,46,41,0,1425501811
4486,0,0,0,46,41,0,1425501781
4487,0,0,0,46,41,0,1425501752
4488,0,0,0,46,41,0,1425501722
4489,0,0,0,46,41,0,1425501692
4490,0,0,0,46,41,0,1425501662
4491,0,0,0,46,41,0,1425501632
4492,0,0,0,46,41,0,1425501602
4493,0,0,0,46,41,0,1425501571
4494,0,0,0,46,41,0,1425501541
4495,0,0,0,46,41,0,1425501512
4496,0,0,0,46,41,0,1425501482
4497,0,0,0,46,41,0,1425501451
4498,0,0,0,46,41,0,1425501422
4499,0,0,0,46,41,0,1425501392
4500,0,0,0,46,41,0,1425501362
4501,0,0,0,46,41,0,1425501331
4502,0,0,0,46,41,0,1425501301
4503,0,0,0,46,41,0,1425501272
4504,0,0,0,46,41,0,1425501242
4505,0,0,0,46,41,0,1425501212
4506,0,0,0,46,41,0,1425501182
4507,0,0,0,46,41,0,1425501152
4508,0,0,0,46,41,0,1425501122
4509,0,0,0,46,41,0,1425501092
4510,0,0,0,46,41,0,1425501062
4511,0,0,0,46,41,0,1425501030
4512,0,0,0,46,41,0,1425501000
4513,0,0,0,46,41,0,1425500972
4514,0,0,0,46,41,0,1425500942
4515,0,0,0,46,41,0,1425500912
4516,0,0,0,46,41,0,1425500882
4517,0,0,0,46,41,0,1425500852
4518,0,0,0,46,41,0,1425500822
4519,0,0,0,46,41,0,1425500792
4520,0,0,0,46,41,0,1425500762
4521,0,0,0,46,41,0,1425500732
4522,0,0,0,46,41,0,1425500702
4523,0,0,0,46,41,0,1425500672
4524,0,0,0,46,41,0,1425500642
4525,0,0,0,46,41,0,1425500612
4526,0,0,0,46,41,0,1425500581
4527,0,0,0,46,41,0,1425500552
4528,0,0,0,46,41,0,1425500522
4529,0,0,0,46,41,0,1425500492
4530,0,0,0,46,41,0,1425500462
4531,0,0,0,46,41,0,1425500432
4532,0,0,0,46,41,0,1425500402
4533,0,0,0,46,41,0,1425500372
4534,0,0,0,46,41,0,1425500342
4535,0,0,0,46,41,0,1425500311
4536,0,0,0,46,41,0,1425500281
4537,0,0,0,46,41,0,1425500252
4538,0,0,0,46,41,0,1425500222
4539,0,0,0,46,41,0,1425500191
4540,0,0,0,46,41,0,1425500162
4541,0,0,0,46,41,0,1425500132
4542,0,0,0,46,41,0,1425500102
4543,0,0,0,46,41,0,1425500072
4544,0,0,0,46,41,0,1425500042
4545,0,0,0,46,41,0,1425500012
4546,0,0,0,46,41,0,1425499982
4547,0,0,0,46,41,0,1425499952
4548,0,0,0,46,41,0,1425499922
4549,0,0,0,46,41,0,1425499892
4550,0,0,0,46,41,0,1425499862
4551,0,0,0,46,41,0,1425499832
4552,0,0,0,46,41,0,1425499802
4553,0,0,0,46,41,0,1425499772
4554,0,0,0,46,41,0,1425499742
4555,0,0,0,46,41,0,1425499711
4556,0,0,0,46,41,0,1425499681
4557,0,0,0,46,41,0,1425499652
4558,0,0,0,46,41,0,1425499622
4559,0,0,0,46,41,0,1425499592
4560,0,0,0,46,41,0,1425499562
4561,0,0,0,46,41,0,1425499532
4562,0,0,0,46,41,0,1425499502
4563,0,0,0,46,41,0,1425499472
4564,0,0,0,46,41,0,1425499442
4565,0,0,0,46,41,0,1425499412
4566,0,0,0,46,41,0,1425499381
4567,0,0,0,46,41,0,1425499352
4568,0,0,0,46,41,0,1425499322
4569,0,0,0,46,41,0,1425499292
4570,0,0,0,46,41,0,1425499262
4571,0,0,0,46,41,0,1425499231
4572,0,0,0,46,41,0,1425499202
4573,0,0,0,46,41,0,1425499172
4574,0,0,0,46,41,0,1425499142
4575,0,0,0,46,41,0,1425499112
4576,0,0,0,46,41,0,1425499082
4577,0,0,0,46,41,0,1425499052
4578,0,0,0,46,41,0,1425499022
4579,0,0,0,46,41,0,1425498992
4580,0,0,0,46,41,0,1425498962
4581,0,0,0,46,41,0,1425498932
4582,0,0,0,46,41,0,1425498902
4583,0,0,0,46,41,0,1425498872
4584,0,0,0,46,41,0,1425498842
4585,0,0,0,46,41,0,1425498812
4586,0,0,0,46,41,0,1425498782
4587,0,0,0,46,41,0,1425498752
4588,0,0,0,46,41,0,1425498722
4589,0,0,0,46,41,0,1425498692
4590,0,0,0,46,41,0,1425498662
4591,0,0,0,46,41,0,1425498631
4592,0,0,0,46,41,0,1425498601
4593,0,0,0,46,41,0,1425498571
4594,0,0,0,46,41,0,1425498541
4595,0,0,0,46,41,0,1425498511
4596,0,0,0,46,41,0,1425498481
4597,0,0,0,46,41,0,1425498452
4598,0,0,0,46,41,0,1425498422
4599,0,0,0,46,41,0,1425498392
4600,0,0,0,46,41,0,1425498362
4601,0,0,0,46,41,0,1425498332
4602,0,0,0,46,41,0,1425498302
4603,0,0,0,46,41,0,1425498272
4604,0,0,0,46,41,0,1425498242
4605,0,0,0,46,41,0,1425498212
4606,0,0,0,46,41,0,1425498182
4607,0,0,0,46,41,0,1425498152
4608,0,0,0,46,41,0,1425498122
4609,0,0,0,46,41,0,1425498092
4610,0,0,0,46,41,0,1425498061
4611,0,0,0,46,41,0,1425498031
4612,0,0,0,46,41,0,1425498001
4613,0,0,0,46,41,0,1425497972
4614,0,0,0,46,41,0,1425497942
4615,0,0,0,46,41,0,1425497912
4616,0,0,0,46,41,0,1425497882
4617,0,0,0,46,41,0,1425497852
4618,0,0,0,46,41,0,1425497822
4619,0,0,0,46,41,0,1425497792
4620,0,0,0,46,41,0,1425497762
4621,0,0,0,46,41,0,1425497732
4622,0,0,0,46,41,0,1425497702
4623,0,0,0,46,41,0,1425497672
4624,0,0,0,46,41,0,1425497642
4625,0,0,0,46,41,0,1425497612
4626,0,0,0,46,41,0,1425497582
4627,0,0,0,46,41,0,1425497552
4628,0,0,0,46,41,0,1425497522
4629,0,0,0,46,41,0,1425497492
4630,0,0,0,46,41,0,1425497462
4631,0,0,0,46,41,0,1425497432
4632,0,0,0,46,41,0,1425497402
4633,0,0,0,46,41,0,1425497371
4634,0,0,0,46,41,0,1425497341
4635,0,0,0,46,41,0,1425497313
4636,0,0,0,46,41,0,1425497283
4637,0,0,0,46,41,0,1425497252
4638,0,0,0,46,41,0,1425497222
4639,0,0,0,46,41,0,1425497192
4640,0,0,0,46,41,0,1425497162
4641,0,0,0,46,41,0,1425497132
4642,0,0,0,46,41,0,1425497102
4643,0,0,0,46,41,0,1425497072
4644,0,0,0,46,41,0,1425497042
4645,0,0,0,46,41,0,1425497012
4646,0,0,0,46,41,0,1425496982
4647,0,0,0,46,41,0,1425496952
4648,0,0,0,46,41,0,1425496922
4649,0,0,0,46,41,0,1425496892
4650,0,0,0,46,41,0,1425496862
4651,0,0,0,46,41,0,1425496832
4652,0,0,0,46,41,0,1425496802
4653,0,0,0,46,41,0,1425496772
4654,0,0,0,46,41,0,1425496742
4655,0,0,0,46,41,0,1425496712
4656,0,0,0,46,41,0,1425496682
4657,0,0,0,46,41,0,1425496652
4658,0,0,0,46,41,0,1425496622
4659,0,0,0,46,41,0,1425496593
4660,0,0,0,46,41,0,1425496563
4661,0,0,0,46,41,0,1425496532
4662,0,0,0,46,41,0,1425496502
4663,0,0,0,46,41,0,1425496472
4664,0,0,0,46,41,0,1425496442
4665,0,0,0,46,41,0,1425496411
4666,0,0,0,46,41,0,1425496381
4667,0,0,0,46,41,0,1425496352
4668,0,0,0,46,41,0,1425496322
4669,0,0,0,46,41,0,1425496292
4670,0,0,0,46,41,0,1425496262
4671,0,0,0,46,41,0,1425496232
4672,0,0,0,46,41,0,1425496202
4673,0,0,0,46,41,0,1425496171
4674,0,0,0,46,41,0,1425496141
4675,0,0,0,46,41,0,1425496111
4676,0,0,0,46,41,0,1425496081
4677,0,0,0,46,41,0,1425496051
4678,0,0,0,46,41,0,1425496021
4679,0,0,0,46,41,0,1425495992
4680,0,0,0,46,41,0,1425495962
4681,0,0,0,46,41,0,1425495932
4682,0,0,0,46,41,0,1425495902
4683,0,0,0,46,41,0,1425495871
4684,0,0,0,46,41,0,1425495841
4685,0,0,0,46,41,0,1425495812
4686,0,0,0,46,41,0,1425495782
4687,0,0,0,46,41,0,1425495752
4688,0,0,0,46,41,0,1425495722
4689,0,0,0,46,41,0,1425495692
4690,0,0,0,46,41,0,1425495662
4691,0,0,0,46,41,0,1425495632
4692,0,0,0,46,41,0,1425495602
4693,0,0,0,46,41,0,1425495572
4694,0,0,0,46,41,0,1425495542
4695,0,0,0,46,41,0,1425495512
4696,0,0,0,46,41,0,1425495482
4697,0,0,0,46,41,0,1425495452
4698,0,0,0,46,41,0,1425495422
4699,0,0,0,46,41,0,1425495392
4700,0,0,0,46,41,0,1425495362
4701,0,0,0,46,41,0,1425495332
4702,0,0,0,46,41,0,1425495302
4703,0,0,0,46,41,0,1425495272
4704,0,0,0,46,41,0,1425495242
4705,0,0,0,46,41,0,1425495212
4706,0,0,0,46,41,0,1425495182
4707,0,0,0,46,41,0,1425495152
4708,0,0,0,46,41,0,1425495122
4709,0,0,0,46,41,0,1425495092
4710,0,0,0,46,41,0,1425495062
4711,0,0,0,46,41,0,1425495031
4712,0,0,0,46,41,0,1425495001
4713,0,0,0,46,41,0,1425494972
4714,0,0,0,46,41,0,1425494942
4715,0,0,0,46,41,0,1425494912
4716,0,0,0,46,41,0,1425494882
4717,0,0,0,46,41,0,1425494852
4718,0,0,0,46,41,0,1425494822
4719,0,0,0,46,41,0,1425494792
4720,0,0,0,46,41,0,1425494762
4721,0,0,0,46,41,0,1425494732
4722,0,0,0,46,41,0,1425494702
4723,0,0,0,46,41,0,1425494672
4724,0,0,0,46,41,0,1425494642
4725,0,0,0,46,41,0,1425494611
4726,0,0,0,46,41,0,1425494581
4727,0,0,0,46,41,0,1425494552
4728,0,0,0,46,41,0,1425494522
4729,0,0,0,46,41,0,1425494492
4730,0,0,0,46,41,0,1425494462
4731,0,0,0,46,41,0,1425494432
4732,0,0,0,46,41,0,1425494402
4733,0,0,0,46,41,0,1425494371
4734,0,0,0,46,41,0,1425494341
4735,0,0,0,46,41,0,1425494312
4736,0,0,0,46,41,0,1425494281
